"SL","Amarsh","Amangrove","Atotal","Ngainmarsh","Ngainmangrove","Ngaintotal","Nlossmarsh","Nlossmangrove","Nlosstotal","netNmarsh","netNmangrove","netNtotal"
-125,15000,41797.18229955,56797.18229955,-3.3375,-8.51617589353331,-11.8536758935333,-33.7132,-86.0247314258667,-119.737931425867,-37.0507,-94.5409073194,-131.5916073194
-120,15000,41797.18229955,56797.18229955,-3.204,-8.17552885779198,-11.379528857792,-33.7132,-86.0247314258667,-119.737931425867,-36.9172,-94.2002602836587,-131.117460283659
-115,15000,41797.18229955,56797.18229955,-3.0705,-7.83488182205065,-10.9053818220506,-33.7132,-86.0247314258667,-119.737931425867,-36.7837,-93.8596132479174,-130.643313247917
-110,15000,41797.18229955,56797.18229955,-2.937,-7.49423478630932,-10.4312347863093,-33.7132,-86.0247314258667,-119.737931425867,-36.6502,-93.518966212176,-130.169166212176
-105,15000,41797.18229955,56797.18229955,-2.8035,-7.15358775056798,-9.95708775056798,-33.7132,-86.0247314258667,-119.737931425867,-36.5167,-93.1783191764347,-129.695019176435
-100,15000,41797.18229955,56797.18229955,-2.67,-6.81294071482665,-9.48294071482665,-33.7132,-86.0247314258667,-119.737931425867,-36.3832,-92.8376721406934,-129.220872140693
-95,15000,41797.18229955,56797.18229955,-2.5365,-6.47229367908532,-9.00879367908532,-33.7132,-86.0247314258667,-119.737931425867,-36.2497,-92.4970251049521,-128.746725104952
-90,15000,41797.18229955,56797.18229955,-2.403,-6.13164664334398,-8.53464664334398,-33.7132,-86.0247314258667,-119.737931425867,-36.1162,-92.1563780692107,-128.272578069211
-85,15000,41797.18229955,56797.18229955,-2.2695,-5.79099960760265,-8.06049960760265,-33.7132,-86.0247314258667,-119.737931425867,-35.9827,-91.8157310334694,-127.798431033469
-80,15000,41797.18229955,56797.18229955,-2.136,-5.45035257186132,-7.58635257186132,-33.7132,-86.0247314258667,-119.737931425867,-35.8492,-91.475083997728,-127.324283997728
-75,15000,41797.18229955,56797.18229955,-2.0025,-5.10970553611999,-7.11220553611999,-33.7132,-86.0247314258667,-119.737931425867,-35.7157,-91.1344369619867,-126.850136961987
-70,15000,41797.18229955,56797.18229955,-1.869,-4.76905850037866,-6.63805850037865,-33.7132,-86.0247314258667,-119.737931425867,-35.5822,-90.7937899262454,-126.375989926245
-65,15000,41797.18229955,56797.18229955,-1.7355,-4.42841146463732,-6.16391146463732,-33.7132,-86.0247314258667,-119.737931425867,-35.4487,-90.453142890504,-125.901842890504
-60,15000,41797.18229955,56797.18229955,-1.602,-4.08776442889599,-5.68976442889599,-33.7132,-86.0247314258667,-119.737931425867,-35.3152,-90.1124958547627,-125.427695854763
-55,15000,41797.18229955,56797.18229955,-1.4685,-3.74711739315466,-5.21561739315466,-33.7132,-86.0247314258667,-119.737931425867,-35.1817,-89.7718488190214,-124.953548819021
-50,15000,41797.18229955,56797.18229955,-1.335,-3.40647035741333,-4.74147035741333,-33.7132,-86.0247314258667,-119.737931425867,-35.0482,-89.4312017832801,-124.47940178328
-45,15000,41797.18229955,56797.18229955,-1.2015,-3.06582332167199,-4.26732332167199,-33.7132,-86.0247314258667,-119.737931425867,-34.9147,-89.0905547475387,-124.005254747539
-40,15000,41797.18229955,56797.18229955,-1.068,-2.72517628593066,-3.79317628593066,-33.7132,-86.0247314258667,-119.737931425867,-34.7812,-88.7499077117974,-123.531107711797
-35,15000,41797.18229955,56797.18229955,-0.9345,-2.38452925018933,-3.31902925018933,-33.7132,-86.0247314258667,-119.737931425867,-34.6477,-88.4092606760561,-123.056960676056
-30,15000,41797.18229955,56797.18229955,-0.801,-2.043882214448,-2.844882214448,-33.7132,-86.0247314258667,-119.737931425867,-34.5142,-88.0686136403147,-122.582813640315
-25,15000,41797.18229955,56797.18229955,-0.6675,-1.70323517870666,-2.37073517870666,-33.7132,-86.0247314258667,-119.737931425867,-34.3807,-87.7279666045734,-122.108666604573
-20,15000,41797.18229955,56797.18229955,-0.534,-1.36258814296533,-1.89658814296533,-33.7132,-86.0247314258667,-119.737931425867,-34.2472,-87.3873195688321,-121.634519568832
-15,15000,41797.18229955,56797.18229955,-0.4005,-1.021941107224,-1.422441107224,-33.7132,-86.0247314258667,-119.737931425867,-34.1137,-87.0466725330907,-121.160372533091
-10,15000,41797.18229955,56797.18229955,-0.267,-0.681294071482665,-0.948294071482665,-33.7132,-86.0247314258667,-119.737931425867,-33.9802,-86.7060254973494,-120.686225497349
-5,15000,41797.18229955,56797.18229955,-0.1335,-0.340647035741333,-0.474147035741333,-33.7132,-86.0247314258667,-119.737931425867,-33.8467,-86.3653784616081,-120.212078461608
0,15000,41797.18229955,56797.18229955,0,0,0,-33.7132,-86.0247314258667,-119.737931425867,-33.7132,-86.0247314258667,-119.737931425867
5,15000,41797.18229955,56797.18229955,0.1335,0.340647035741333,0.474147035741333,-33.7132,-86.0247314258667,-119.737931425867,-33.5797,-85.6840843901254,-119.263784390125
10,15000,41797.18229955,56797.18229955,0.267,0.681294071482665,0.948294071482665,-33.7132,-86.0247314258667,-119.737931425867,-33.4462,-85.3434373543841,-118.789637354384
15,15000,41797.18229955,56797.18229955,0.4005,1.021941107224,1.422441107224,-33.7132,-86.0247314258667,-119.737931425867,-33.3127,-85.0027903186427,-118.315490318643
20,15000,41797.18229955,56797.18229955,0.534,1.36258814296533,1.89658814296533,-33.7132,-86.0247314258667,-119.737931425867,-33.1792,-84.6621432829014,-117.841343282901
25,15000,41797.18229955,56797.18229955,0.6675,1.70323517870666,2.37073517870666,-33.7132,-86.0247314258667,-119.737931425867,-33.0457,-84.3214962471601,-117.36719624716
30,15000,41797.18229955,56797.18229955,0.801,2.043882214448,2.844882214448,-33.7132,-86.0247314258667,-119.737931425867,-32.9122,-83.9808492114187,-116.893049211419
35,15000,41797.18229955,56797.18229955,0.9345,2.38452925018933,3.31902925018933,-33.7132,-86.0247314258667,-119.737931425867,-32.7787,-83.6402021756774,-116.418902175677
40,15000,41797.18229955,56797.18229955,1.068,2.72517628593066,3.79317628593066,-33.7132,-86.0247314258667,-119.737931425867,-32.6452,-83.2995551399361,-115.944755139936
45,15000,41797.18229955,56797.18229955,1.2015,3.06582332167199,4.26732332167199,-33.7132,-86.0247314258667,-119.737931425867,-32.5117,-82.9589081041947,-115.470608104195
50,15000,41797.18229955,56797.18229955,1.335,3.40647035741333,4.74147035741333,-33.7132,-86.0247314258667,-119.737931425867,-32.3782,-82.6182610684534,-114.996461068453
55,15000,41797.18229955,56797.18229955,1.4685,3.74711739315466,5.21561739315466,-33.7132,-86.0247314258667,-119.737931425867,-32.2447,-82.2776140327121,-114.522314032712
60,15000,41797.18229955,56797.18229955,1.602,4.08776442889599,5.68976442889599,-33.7132,-86.0247314258667,-119.737931425867,-32.1112,-81.9369669969707,-114.048166996971
65,15000,41797.18229955,56797.18229955,1.7355,4.42841146463732,6.16391146463732,-33.7132,-86.0247314258667,-119.737931425867,-31.9777,-81.5963199612294,-113.574019961229
70,15000,41797.18229955,56797.18229955,1.869,4.76905850037866,6.63805850037865,-33.7132,-86.0247314258667,-119.737931425867,-31.8442,-81.2556729254881,-113.099872925488
75,15000,41797.18229955,56797.18229955,2.0025,5.10970553611999,7.11220553611999,-33.7132,-86.0247314258667,-119.737931425867,-31.7107,-80.9150258897467,-112.625725889747
80,15000,41797.18229955,56797.18229955,2.136,5.45035257186132,7.58635257186132,-33.7132,-86.0247314258667,-119.737931425867,-31.5772,-80.5743788540054,-112.151578854005
85,15000,41797.18229955,56797.18229955,2.2695,5.79099960760265,8.06049960760265,-33.7132,-86.0247314258667,-119.737931425867,-31.4437,-80.2337318182641,-111.677431818264
90,15000,41797.18229955,56797.18229955,2.403,6.13164664334398,8.53464664334398,-33.7132,-86.0247314258667,-119.737931425867,-31.3102,-79.8930847825227,-111.203284782523
95,15000,41797.18229955,56797.18229955,2.5365,6.47229367908532,9.00879367908532,-33.7132,-86.0247314258667,-119.737931425867,-31.1767,-79.5524377467814,-110.729137746781
100,15000,41797.18229955,56797.18229955,2.67,6.81294071482665,9.48294071482665,-33.7132,-86.0247314258667,-119.737931425867,-31.0432,-79.2117907110401,-110.25499071104
105,15000,41797.18229955,56797.18229955,2.8035,7.15358775056798,9.95708775056798,-33.7132,-86.0247314258667,-119.737931425867,-30.9097,-78.8711436752988,-109.780843675299
110,15000,41797.18229955,56797.18229955,2.937,7.49423478630932,10.4312347863093,-33.7132,-86.0247314258667,-119.737931425867,-30.7762,-78.5304966395574,-109.306696639557
115,15000,41797.18229955,56797.18229955,3.0705,7.83488182205065,10.9053818220506,-33.7132,-86.0247314258667,-119.737931425867,-30.6427,-78.1898496038161,-108.832549603816
120,15000,41797.18229955,56797.18229955,3.204,8.17552885779198,11.379528857792,-33.7132,-86.0247314258667,-119.737931425867,-30.5092,-77.8492025680748,-108.358402568075
125,15000,41797.18229955,56797.18229955,3.3375,8.51617589353331,11.8536758935333,-33.7132,-86.0247314258667,-119.737931425867,-30.3757,-77.5085555323334,-107.884255532333
130,15000,41797.18229955,56797.18229955,3.471,8.85682292927465,12.3278229292746,-33.7132,-86.0247314258667,-119.737931425867,-30.2422,-77.1679084965921,-107.410108496592
135,15000,41797.18229955,56797.18229955,3.6045,9.19746996501598,12.801969965016,-33.7132,-86.0247314258667,-119.737931425867,-30.1087,-76.8272614608507,-106.935961460851
140,15000,41797.18229955,56797.18229955,3.738,9.53811700075731,13.2761170007573,-33.7132,-86.0247314258667,-119.737931425867,-29.9752,-76.4866144251094,-106.461814425109
145,15000,41797.18229955,56797.18229955,3.8715,9.87876403649864,13.7502640364986,-33.7132,-86.0247314258667,-119.737931425867,-29.8417,-76.1459673893681,-105.987667389368
150,15000,41797.18229955,56797.18229955,4.005,10.21941107224,14.22441107224,-33.7132,-86.0247314258667,-119.737931425867,-29.7082,-75.8053203536268,-105.513520353627
155,15000,41797.18229955,56797.18229955,4.1385,10.5600581079813,14.6985581079813,-33.7132,-86.0247314258667,-119.737931425867,-29.5747,-75.4646733178854,-105.039373317885
160,15000,41797.18229955,56797.18229955,4.272,10.9007051437226,15.1727051437226,-33.7132,-86.0247314258667,-119.737931425867,-29.4412,-75.1240262821441,-104.565226282144
165,15000,41797.18229955,56797.18229955,4.4055,11.241352179464,15.646852179464,-33.7132,-86.0247314258667,-119.737931425867,-29.3077,-74.7833792464028,-104.091079246403
170,15000,41797.18229955,56797.18229955,4.539,11.5819992152053,16.1209992152053,-33.7132,-86.0247314258667,-119.737931425867,-29.1742,-74.4427322106614,-103.616932210661
175,15000,41797.18229955,56797.18229955,4.6725,11.9226462509466,16.5951462509466,-33.7132,-86.0247314258667,-119.737931425867,-29.0407,-74.1020851749201,-103.14278517492
180,15000,41797.18229955,56797.18229955,4.806,12.263293286688,17.069293286688,-33.7132,-86.0247314258667,-119.737931425867,-28.9072,-73.7614381391788,-102.668638139179
185,15000,41797.18229955,56797.18229955,4.9395,12.6039403224293,17.5434403224293,-33.7132,-86.0247314258667,-119.737931425867,-28.7737,-73.4207911034374,-102.194491103437
190,15000,41797.18229955,56797.18229955,5.073,12.9445873581706,18.0175873581706,-33.7132,-86.0247314258667,-119.737931425867,-28.6402,-73.0801440676961,-101.720344067696
195,15000,41797.18229955,56797.18229955,5.2065,13.285234393912,18.491734393912,-33.7132,-86.0247314258667,-119.737931425867,-28.5067,-72.7394970319548,-101.246197031955
200,15000,41797.18229955,56797.18229955,5.34,13.6258814296533,18.9658814296533,-33.7132,-86.0247314258667,-119.737931425867,-28.3732,-72.3988499962134,-100.772049996213
205,15000,41797.18229955,56797.18229955,5.4735,13.9665284653946,19.4400284653946,-33.7132,-86.0247314258667,-119.737931425867,-28.2397,-72.0582029604721,-100.297902960472
210,15000,41797.18229955,56797.18229955,5.607,14.307175501136,19.914175501136,-33.7132,-86.0247314258667,-119.737931425867,-28.1062,-71.7175559247308,-99.8237559247308
215,15000,41797.18229955,56797.18229955,5.7405,14.6478225368773,20.3883225368773,-33.7132,-86.0247314258667,-119.737931425867,-27.9727,-71.3769088889894,-99.3496088889894
220,15000,41797.18229955,56797.18229955,5.874,14.9884695726186,20.8624695726186,-33.7132,-86.0247314258667,-119.737931425867,-27.8392,-71.0362618532481,-98.8754618532481
225,15000,41797.18229955,56797.18229955,6.0075,15.32911660836,21.33661660836,-33.7132,-86.0247314258667,-119.737931425867,-27.7057,-70.6956148175068,-98.4013148175068
230,15000,41797.18229955,56797.18229955,6.141,15.6697636441013,21.8107636441013,-33.7132,-86.0247314258667,-119.737931425867,-27.5722,-70.3549677817654,-97.9271677817654
235,15000,41797.18229955,56797.18229955,6.2745,16.0104106798426,22.2849106798426,-33.7132,-86.0247314258667,-119.737931425867,-27.4387,-70.0143207460241,-97.4530207460241
240,15000,41797.18229955,56797.18229955,6.408,16.351057715584,22.759057715584,-33.7132,-86.0247314258667,-119.737931425867,-27.3052,-69.6736737102828,-96.9788737102828
245,15000,41797.18229955,56797.18229955,6.5415,16.6917047513253,23.2332047513253,-33.7132,-86.0247314258667,-119.737931425867,-27.1717,-69.3330266745414,-96.5047266745414
250,15000,41797.18229955,56797.18229955,6.675,17.0323517870666,23.7073517870666,-33.7132,-86.0247314258667,-119.737931425867,-27.0382,-68.9923796388001,-96.0305796388001
255,15000,41797.18229955,56797.18229955,6.8085,17.372998822808,24.181498822808,-33.7132,-86.0247314258667,-119.737931425867,-26.9047,-68.6517326030588,-95.5564326030588
260,15000,41797.18229955,56797.18229955,6.942,17.7136458585493,24.6556458585493,-33.7132,-86.0247314258667,-119.737931425867,-26.7712,-68.3110855673174,-95.0822855673174
265,15000,41797.18229955,56797.18229955,7.0755,18.0542928942906,25.1297928942906,-33.7132,-86.0247314258667,-119.737931425867,-26.6377,-67.9704385315761,-94.6081385315761
270,15000,41797.18229955,56797.18229955,7.209,18.394939930032,25.603939930032,-33.7132,-86.0247314258667,-119.737931425867,-26.5042,-67.6297914958348,-94.1339914958348
275,15000,41797.18229955,56797.18229955,7.3425,18.7355869657733,26.0780869657733,-33.7132,-86.0247314258667,-119.737931425867,-26.3707,-67.2891444600934,-93.6598444600934
280,15000,41797.18229955,56797.18229955,7.476,19.0762340015146,26.5522340015146,-33.7132,-86.0247314258667,-119.737931425867,-26.2372,-66.9484974243521,-93.1856974243521
285,15000,41797.18229955,56797.18229955,7.6095,19.416881037256,27.026381037256,-33.7132,-86.0247314258667,-119.737931425867,-26.1037,-66.6078503886108,-92.7115503886108
290,15000,41797.18229955,56797.18229955,7.743,19.7575280729973,27.5005280729973,-33.7132,-86.0247314258667,-119.737931425867,-25.9702,-66.2672033528694,-92.2374033528694
295,15000,41797.18229955,56797.18229955,7.8765,20.0981751087386,27.9746751087386,-33.7132,-86.0247314258667,-119.737931425867,-25.8367,-65.9265563171281,-91.7632563171281
300,15000,41797.18229955,56797.18229955,8.01,20.43882214448,28.44882214448,-33.7132,-86.0247314258667,-119.737931425867,-25.7032,-65.5859092813868,-91.2891092813868
305,15000,41797.18229955,56797.18229955,8.1435,20.7794691802213,28.9229691802213,-33.7132,-86.0247314258667,-119.737931425867,-25.5697,-65.2452622456454,-90.8149622456454
310,15000,41797.18229955,56797.18229955,8.277,21.1201162159626,29.3971162159626,-33.7132,-86.0247314258667,-119.737931425867,-25.4362,-64.9046152099041,-90.3408152099041
315,15000,41797.18229955,56797.18229955,8.4105,21.4607632517039,29.871263251704,-33.7132,-86.0247314258667,-119.737931425867,-25.3027,-64.5639681741628,-89.8666681741628
320,15000,41797.18229955,56797.18229955,8.544,21.8014102874453,30.3454102874453,-33.7132,-86.0247314258667,-119.737931425867,-25.1692,-64.2233211384215,-89.3925211384215
325,15000,41797.18229955,56797.18229955,8.6775,22.1420573231866,30.8195573231866,-33.7132,-86.0247314258667,-119.737931425867,-25.0357,-63.8826741026801,-88.9183741026801
330,15000,41797.18229955,56797.18229955,8.811,22.4827043589279,31.293704358928,-33.7132,-86.0247314258667,-119.737931425867,-24.9022,-63.5420270669388,-88.4442270669388
335,15000,41797.18229955,56797.18229955,8.9445,22.8233513946693,31.7678513946693,-33.7132,-86.0247314258667,-119.737931425867,-24.7687,-63.2013800311975,-87.9700800311975
340,15000,41797.18229955,56797.18229955,9.078,23.1639984304106,32.2419984304106,-33.7132,-86.0247314258667,-119.737931425867,-24.6352,-62.8607329954561,-87.4959329954561
345,15000,41797.18229955,56797.18229955,9.2115,23.5046454661519,32.7161454661519,-33.7132,-86.0247314258667,-119.737931425867,-24.5017,-62.5200859597148,-87.0217859597148
350,15000,41797.18229955,56797.18229955,9.345,23.8452925018933,33.1902925018933,-33.7132,-86.0247314258667,-119.737931425867,-24.3682,-62.1794389239735,-86.5476389239735
355,15000,41797.18229955,56797.18229955,9.4785,24.1859395376346,33.6644395376346,-33.7132,-86.0247314258667,-119.737931425867,-24.2347,-61.8387918882321,-86.0734918882321
360,15000,41797.18229955,56797.18229955,9.612,24.5265865733759,34.1385865733759,-33.7132,-86.0247314258667,-119.737931425867,-24.1012,-61.4981448524908,-85.5993448524908
365,15000,41797.18229955,56797.18229955,9.7455,24.8672336091173,34.6127336091173,-33.7132,-86.0247314258667,-119.737931425867,-23.9677,-61.1574978167495,-85.1251978167494
370,15000,41797.18229955,56797.18229955,9.879,25.2078806448586,35.0868806448586,-33.7132,-86.0247314258667,-119.737931425867,-23.8342,-60.8168507810081,-84.6510507810081
375,15000,41797.18229955,56797.18229955,10.0125,25.5485276805999,35.5610276805999,-33.7132,-86.0247314258667,-119.737931425867,-23.7007,-60.4762037452668,-84.1769037452668
380,15000,41797.18229955,56797.18229955,10.146,25.8891747163413,36.0351747163413,-33.7132,-86.0247314258667,-119.737931425867,-23.5672,-60.1355567095255,-83.7027567095255
385,15000,41797.18229955,56797.18229955,10.2795,26.2298217520826,36.5093217520826,-33.7132,-86.0247314258667,-119.737931425867,-23.4337,-59.7949096737841,-83.2286096737841
390,15000,41797.18229955,56797.18229955,10.413,26.5704687878239,36.9834687878239,-33.7132,-86.0247314258667,-119.737931425867,-23.3002,-59.4542626380428,-82.7544626380428
