"Database","Source","study_id","study_site_core","site_id","Site","Plot","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI","Habitat","CN","centerdepth","Ndensity","BDclass"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_15 (LM)","Massachussettes",NA,NA,"15 (LM)","Salt marsh",2014,"","",0.78,0.8,5.047222614,0.322582155,0.427167965,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.6463168708139,0.79,1.37796762696665,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_15 (LM)","Massachussettes",NA,NA,"15 (LM)","Salt marsh",2014,"","",0.84,0.86,4.309059143,0.330007792,0.42764708,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.0574466647745,0.85,1.41126868626047,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_15 (LM)","Massachussettes",NA,NA,"15 (LM)","Salt marsh",2014,"","",0.9,0.92,4.694819927,0.312276572,0.442552614,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.0341727428723,0.91,1.38198813229559,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_15 (LM)","Massachussettes",NA,NA,"15 (LM)","Salt marsh",2014,"","",0.96,0.98,1.056415677,0.083581865,1.060812633,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.6392929494933,0.97,0.886646982817005,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0,0.01,6.545550823,0.522273123,0.386096171,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.532811923006,0.005,2.01647653006512,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.01,0.02,5.803811073,0.478616714,0.395954863,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.1262189623407,0.015,1.8951061542138,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.02,0.03,6.436625004,0.507914305,0.293906385,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.6726594243098,0.025,1.49279257272337,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.03,0.04,6.656933784,0.52739197,0.3864931,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.6223646977408,0.035,2.03833357400407,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.04,0.05,8.335832596,0.617034376,0.376102329,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.5095108477392,0.045,2.32068065886662,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.09,0.1,9.131241798,0.582206964,0.261145138,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.6838415934853,0.095,1.52040517958341,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.14,0.15,6.92569685,0.4798944,0.347844886,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.4317100803844,0.145,1.66928812860038,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.19,0.2,8.327931404,0.585955918,0.253406242,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.2125561807194,0.195,1.4848488715804,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.24,0.25,6.192978859,0.384971052,0.275597734,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.0868689394339,0.245,1.06097149586796,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.29,0.3,7.598969936,0.552220166,0.294183992,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.7607613844367,0.295,1.62454332896783,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.34,0.35,6.76856041,0.436349064,0.385136724,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.5118022895541,0.345,1.68054049029426,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.39,0.4,7.602575779,0.512385011,0.256588979,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.8376233023725,0.395,1.31472346827394,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.44,0.45,5.07745266,0.339196771,0.335664282,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.969047744856,0.445,1.13856240594433,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.49,0.5,5.673465729,0.385819018,0.453571653,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.7049924039773,0.495,1.74996569753097,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.54,0.56,7.309891224,0.472820222,0.308657896,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.4601915989964,0.55,1.45939694908773,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.6,0.62,4.379675865,0.310091823,0.532693224,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.123803145238,0.61,1.65183812929907,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.66,0.68,4.03678894,0.276616365,0.427969737,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.5934566814223,0.67,1.18383432978946,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.72,0.74,4.237119198,0.308431923,0.451230868,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.7376156034277,0.73,1.39174004334199,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.78,0.8,4.073076725,0.275872022,0.445345727,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.7643704333309,0.79,1.2285842619655,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.84,0.86,2.915924788,0.244483218,0.693017199,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.9268913909666,0.85,1.69431074940866,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.9,0.92,2.390951157,0.215752289,0.758648056,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.0819271864133,0.91,1.636800546274,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Massachussettes_16 (LM)","Massachussettes",NA,NA,"16 (LM)","Salt marsh",2014,"","",0.96,0.98,3.871419907,0.279538304,0.745648025,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.8493360358944,0.97,2.0843718428945,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0,0.01,4.041512012,0.353400528,0.395035595,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.4360667055936,0.005,1.39605787851794,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.01,0.02,6.688610077,0.527456224,0.281194919,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.6808818867971,0.015,1.48318010183726,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.02,0.03,6.557748318,0.526526868,0.239298219,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.4547268459622,0.025,1.25996941768048,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.03,0.04,7.573423862,0.606186628,0.250750714,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.4935515106744,0.035,1.52001729788252,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.04,0.05,5.725514412,0.458083838,0.292599929,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.4988352284981,0.045,1.34035298474847,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.09,0.1,10.00329399,0.735548139,0.310546961,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.5997815229331,0.095,2.28422239235656,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.14,0.15,7.491131783,0.582610428,0.392656457,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.8578745298393,0.145,2.28765746469734,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.19,0.2,5.24909544,0.398387492,0.572919413,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.1758540250556,0.195,2.28243928063182,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.24,0.25,3.222662687,0.189117178,0.980835717,"https://doi.org/10.1038/s41558-018-0162-5","marsh",17.0405603609419,0.245,1.85492882880647,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.29,0.3,7.939571381,0.493531108,0.495062901,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.0872764701187,0.295,2.44328942060224,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.34,0.35,6.264582634,0.412290007,0.532660349,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.1946021674981,0.345,2.19610539017832,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.39,0.4,2.720930576,0.193121359,0.78791852,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.0892265365635,0.395,1.52163895363669,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.44,0.45,4.320861816,0.284406215,0.918226876,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.1925717094473,0.445,2.61149430314434,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.49,0.5,5.186342716,0.336552352,0.586856976,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.4102108785738,0.495,1.97508095560408,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.54,0.56,3.05934453,0.260723352,0.616606555,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.7340641201943,0.55,1.60763727884772,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.6,0.62,5.013919353,0.372538686,0.567271699,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.4587884196274,0.61,2.11330653350448,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.66,0.68,3.73837781,0.383955002,0.579843753,"https://doi.org/10.1038/s41558-018-0162-5","marsh",9.7364998255707,0.67,2.22633909342803,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.72,0.74,6.462213516,0.435801506,0.369262002,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.8283414055022,0.73,1.60924936580175,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_1","Connecticut",NA,NA,"1","Salt marsh",2014,"41.30","-72.36",0.78,0.8,8.078022003,0.499208122,0.343035471,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.1816718258442,0.79,1.71246093257295,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0,0.01,6.518277645,0.562559009,0.228508084,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.586833631172,0.005,1.28549281283529,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.01,0.02,7.592237473,0.651206076,0.258724603,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.6587325468996,0.015,1.68483033484288,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.02,0.03,10.46704674,0.758178949,0.250652091,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.8055095750225,0.025,1.90039138919032,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.03,0.04,13.0367918,0.975815296,0.222650338,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.3598969532857,0.035,2.1726560547997,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.04,0.05,13.36383152,1.060804605,0.205726068,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.5978257041974,0.045,2.18235160302943,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.09,0.1,7.92587328,0.61213696,0.298019348,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.9478757172251,0.095,1.82428657705902,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.14,0.15,6.023817062,0.458343416,0.29078331,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.1425844720763,0.145,1.33278615621187,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.19,0.2,3.02577281,0.21911025,0.37570053,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.8093622274631,0.195,0.823198370534325,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.24,0.25,7.313711643,0.480982125,0.308937329,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.2057867909332,0.245,1.48593332994244,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.29,0.3,9.078913689,0.577746451,0.211504672,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.7143564850734,0.295,1.22196073617919,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.34,0.35,8.407572746,0.614156723,0.255580828,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.689620956897,0.345,1.56966683786107,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.39,0.4,5.071037292,0.365321457,0.359371653,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.8810277765864,0.395,1.31286175878458,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.44,0.45,4.341221809,0.289167464,0.406765697,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.0128294136162,0.445,1.17623405043682,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.49,0.5,3.336825371,0.180216908,0.568873417,"https://doi.org/10.1038/s41558-018-0162-5","marsh",18.5156065989102,0.495,1.02520608255135,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.54,0.56,5.258162022,0.346675545,0.44010103,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.1673866179398,0.55,1.52572264430311,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.6,0.62,3.206209183,0.217955351,0.429937336,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.7103944376204,0.61,0.937071429758849,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.66,0.68,7.475417137,0.508532226,0.352508192,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.6999870505748,0.67,1.79261775560995,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.72,0.74,5.313900471,0.390145481,0.434234761,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.6203050651252,0.73,1.69414729697265,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.78,0.8,10.01710987,0.544083059,0.284932261,"https://doi.org/10.1038/s41558-018-0162-5","marsh",18.4109938809912,0.79,1.55026816172666,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.84,0.86,9.227895737,0.547146976,0.26056253,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.865478823372,0.85,1.42566000348409,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.9,0.92,8.272583961,0.510103047,0.358194869,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.2174760759663,0.91,1.82716294096666,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_2","Connecticut",NA,NA,"2","Salt marsh",2014,"41.30","-72.36",0.96,0.98,3.758802176,0.276365966,0.518467705,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.6008142768202,0.97,1.43286828132128,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0,0.01,6.174674988,0.487010211,0.225993795,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.6787382451823,0.005,1.10061285787641,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0.01,0.02,7.036129951,0.51021558,0.253747163,"https://doi.org/10.1038/s41558-018-0162-5","marsh",13.7905039101315,0.015,1.294657559434,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0.02,0.03,5.035914898,0.429432809,0.259802155,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.7268983469775,0.025,1.11567569205903,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0.03,0.04,4.770383835,0.405580193,0.250279514,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.7618757457419,0.035,1.01508413592066,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0.04,0.05,8.267121315,0.490715474,0.183947333,"https://doi.org/10.1038/s41558-018-0162-5","marsh",16.847076876569,0.045,0.902658027041308,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0.09,0.1,4.785388947,0.404614031,0.360524695,"https://doi.org/10.1038/s41558-018-0162-5","marsh",11.8270464698739,0.095,1.45873350118996,"BD<0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0.14,0.15,2.835620642,0.199732006,0.709114736,"https://doi.org/10.1038/s41558-018-0162-5","marsh",14.197126934178,0.145,1.4163290870544,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0.19,0.2,2.729377508,0.22212635,0.709274238,"https://doi.org/10.1038/s41558-018-0162-5","marsh",12.2874999206533,0.195,1.57548497635971,"BD>0.5"
"Maxwell",NA,"Weston et al 2023","Weston et al 2023_Connecticut_8","Connecticut",NA,NA,"8","Salt marsh",2014,"41.29","-72.34",0.24,0.25,4.990350723,0.319890499,0.826989233,"https://doi.org/10.1038/s41558-018-0162-5","marsh",15.6001842461723,0.245,2.64545998411997,"BD>0.5"
